Customer_ID,Region,Brand,Product,SKU,Product_Size,Lead_Source,Call_Count,Call_Outcome,Units_Sold,Unit_Price_INR,Vendor,Vendor_Cost_INR,Operational_Cost_INR,Revenue_INR,Total_Product_Cost_INR,Estimated_Profit_INR
CUST14425,Kerala,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Farmer Call,1,Not Interested,1,990,Vendor_D,282,141,990,282,567
CUST14426,Andhra Pradesh,Hovet,Animal Stress Relief,HO-ANI-11000,1L,Farmer Call,4,Not Interested,20,1153,Vendor_C,593,277,23060,11860,10923
CUST14427,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,1,Interested,3,833,Vendor_A,509,132,2499,1527,840
CUST14428,Karnataka,Hovet,Udder Health Support,HO-UDD-11000,1L,Field Agent,6,Converted,1,410,Vendor_D,409,244,410,409,-243
CUST14429,Andhra Pradesh,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Distributor,3,Not Interested,16,1093,Vendor_C,314,229,17488,5024,12235
CUST14430,Karnataka,Agrihomeo,Crop Booster,AG-CRO-250,250ml,Referral,2,Converted,6,471,Vendor_A,538,157,2826,3228,-559
CUST14431,Haryana,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Distributor,3,Follow-up Required,6,962,Vendor_D,728,147,5772,4368,1257
CUST14432,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Referral,4,Interested,8,649,Vendor_D,569,93,5192,4552,547
CUST14433,Haryana,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Farmer Call,3,Follow-up Required,4,503,Vendor_C,461,143,2012,1844,25
CUST14434,Kerala,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Farmer Call,3,Interested,13,187,Vendor_D,576,194,2431,7488,-5251
CUST14435,Karnataka,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Distributor,1,Interested,7,363,Vendor_B,225,57,2541,1575,909
CUST14436,Kerala,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Distributor,1,Interested,3,455,Vendor_C,491,89,1365,1473,-197
CUST14437,Maharashtra,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Referral,6,Not Interested,17,715,Vendor_B,270,74,12155,4590,7491
CUST14438,Kerala,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Referral,1,Interested,11,276,Vendor_C,218,53,3036,2398,585
CUST14439,Karnataka,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Farmer Call,6,Not Interested,4,640,Vendor_C,771,123,2560,3084,-647
CUST14440,Andhra Pradesh,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Distributor,4,Not Interested,12,495,Vendor_A,275,257,5940,3300,2383
CUST14441,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Website,6,Not Interested,9,157,Vendor_D,331,51,1413,2979,-1617
CUST14442,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,4,Converted,15,813,Vendor_B,207,210,12195,3105,8880
CUST14443,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Distributor,2,Interested,20,465,Vendor_D,400,116,9300,8000,1184
CUST14444,Tamil Nadu,Hovet,Dairy Calcium Tonic,HO-DAI-250,250ml,Distributor,6,Not Interested,8,776,Vendor_D,402,60,6208,3216,2932
CUST14445,Tamil Nadu,Hovet,Animal Stress Relief,HO-ANI-100,100ml,Farmer Call,3,Converted,13,981,Vendor_A,268,78,12753,3484,9191
CUST14446,Haryana,Hovet,Animal Stress Relief,HO-ANI-100,100ml,Referral,5,Interested,4,204,Vendor_D,503,288,816,2012,-1484
CUST14447,Haryana,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Farmer Call,2,Converted,15,232,Vendor_B,518,254,3480,7770,-4544
CUST14448,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Farmer Call,3,Converted,8,807,Vendor_D,543,68,6456,4344,2044
CUST14449,Andhra Pradesh,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,2,Converted,2,1124,Vendor_C,550,116,2248,1100,1032
CUST14450,Maharashtra,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Farmer Call,2,Follow-up Required,10,826,Vendor_B,111,99,8260,1110,7051
CUST14451,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Referral,5,Interested,5,623,Vendor_B,463,210,3115,2315,590
CUST14452,Telangana,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Field Agent,3,Follow-up Required,15,1078,Vendor_B,689,66,16170,10335,5769
CUST14453,Haryana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Website,1,Follow-up Required,12,275,Vendor_C,413,122,3300,4956,-1778
CUST14454,Punjab,Hovet,Poultry Immunity Booster,HO-POU-500,500ml,Website,2,Follow-up Required,1,1158,Vendor_A,518,58,1158,518,582
CUST14455,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Field Agent,6,Interested,2,200,Vendor_D,484,189,400,968,-757
CUST14456,Karnataka,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Referral,1,Interested,10,923,Vendor_C,729,202,9230,7290,1738
CUST14457,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Field Agent,1,Follow-up Required,16,561,Vendor_B,374,218,8976,5984,2774
CUST14458,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Referral,6,Follow-up Required,13,1086,Vendor_C,330,78,14118,4290,9750
CUST14459,Karnataka,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Referral,3,Not Interested,16,522,Vendor_D,745,132,8352,11920,-3700
CUST14460,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Distributor,4,Converted,6,771,Vendor_C,586,203,4626,3516,907
CUST14461,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,4,Converted,4,233,Vendor_C,322,258,932,1288,-614
CUST14462,Kerala,Hovet,Herbal Infection Control,HO-HER-11000,1L,Website,4,Converted,17,459,Vendor_B,423,290,7803,7191,322
CUST14463,Telangana,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Distributor,1,Converted,15,1014,Vendor_C,339,180,15210,5085,9945
CUST14464,Andhra Pradesh,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Farmer Call,5,Follow-up Required,10,887,Vendor_D,544,213,8870,5440,3217
CUST14465,Andhra Pradesh,Hovet,Udder Health Support,HO-UDD-250,250ml,Referral,4,Converted,14,1018,Vendor_A,581,225,14252,8134,5893
CUST14466,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Distributor,6,Converted,18,677,Vendor_C,679,268,12186,12222,-304
CUST14467,Karnataka,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Website,4,Not Interested,15,1075,Vendor_D,706,204,16125,10590,5331
CUST14468,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,4,Interested,13,397,Vendor_A,743,172,5161,9659,-4670
CUST14469,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Field Agent,3,Not Interested,18,990,Vendor_B,633,117,17820,11394,6309
CUST14470,Haryana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Distributor,4,Not Interested,18,867,Vendor_B,494,149,15606,8892,6565
CUST14471,Punjab,Hovet,Poultry Growth Enhancer,HO-POU-500,500ml,Referral,6,Converted,12,1168,Vendor_B,294,161,14016,3528,10327
CUST14472,Kerala,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Referral,6,Interested,13,1026,Vendor_C,659,175,13338,8567,4596
CUST14473,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,6,Interested,17,329,Vendor_A,775,263,5593,13175,-7845
CUST14474,Karnataka,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Website,5,Converted,18,497,Vendor_C,482,97,8946,8676,173
CUST14475,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Referral,2,Interested,19,825,Vendor_B,168,284,15675,3192,12199
CUST14476,Haryana,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Website,2,Follow-up Required,19,658,Vendor_B,195,201,12502,3705,8596
CUST14477,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Distributor,3,Interested,18,883,Vendor_A,760,232,15894,13680,1982
CUST14478,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,3,Follow-up Required,18,1011,Vendor_C,342,153,18198,6156,11889
CUST14479,Haryana,Hovet,Herbal Infection Control,HO-HER-250,250ml,Distributor,2,Interested,3,635,Vendor_C,777,205,1905,2331,-631
CUST14480,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Distributor,4,Converted,8,618,Vendor_B,256,113,4944,2048,2783
CUST14481,Punjab,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Referral,1,Converted,16,800,Vendor_C,334,77,12800,5344,7379
CUST14482,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-11000,1L,Distributor,3,Converted,13,496,Vendor_D,633,157,6448,8229,-1938
CUST14483,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Field Agent,3,Not Interested,10,494,Vendor_B,541,128,4940,5410,-598
CUST14484,Karnataka,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Referral,3,Interested,9,194,Vendor_C,114,179,1746,1026,541
CUST14485,Punjab,Hovet,Animal Stress Relief,HO-ANI-100,100ml,Website,2,Not Interested,1,351,Vendor_C,143,116,351,143,92
CUST14486,Telangana,Hovet,Herbal Infection Control,HO-HER-100,100ml,Field Agent,1,Interested,5,458,Vendor_D,468,172,2290,2340,-222
CUST14487,Telangana,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Farmer Call,5,Not Interested,1,957,Vendor_A,535,159,957,535,263
CUST14488,Andhra Pradesh,Hovet,Udder Health Support,HO-UDD-11000,1L,Distributor,1,Converted,15,383,Vendor_B,398,259,5745,5970,-484
CUST14489,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Field Agent,1,Interested,10,770,Vendor_D,290,290,7700,2900,4510
CUST14490,Haryana,Agrihomeo,Plant Immunity Mix,AG-PLA-100,100ml,Field Agent,5,Not Interested,20,212,Vendor_B,454,73,4240,9080,-4913
CUST14491,Karnataka,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Distributor,3,Interested,14,909,Vendor_C,312,232,12726,4368,8126
CUST14492,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Distributor,3,Interested,8,928,Vendor_B,307,83,7424,2456,4885
CUST14493,Tamil Nadu,Agrihomeo,Plant Immunity Mix,AG-PLA-11000,1L,Referral,6,Converted,1,406,Vendor_B,150,124,406,150,132
CUST14494,Tamil Nadu,Agrihomeo,Plant Immunity Mix,AG-PLA-100,100ml,Referral,6,Interested,17,615,Vendor_C,490,81,10455,8330,2044
CUST14495,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Field Agent,5,Not Interested,1,603,Vendor_B,200,204,603,200,199
CUST14496,Karnataka,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Distributor,4,Interested,16,739,Vendor_D,154,94,11824,2464,9266
CUST14497,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Website,2,Follow-up Required,19,576,Vendor_D,401,242,10944,7619,3083
CUST14498,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Referral,2,Not Interested,1,264,Vendor_B,370,223,264,370,-329
CUST14499,Tamil Nadu,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Referral,3,Interested,8,1138,Vendor_B,726,58,9104,5808,3238
CUST14500,Andhra Pradesh,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Field Agent,5,Follow-up Required,18,931,Vendor_C,285,273,16758,5130,11355
CUST14501,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Field Agent,2,Interested,20,241,Vendor_A,410,123,4820,8200,-3503
CUST14502,Tamil Nadu,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Referral,6,Interested,15,938,Vendor_B,598,144,14070,8970,4956
CUST14503,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Farmer Call,3,Converted,7,163,Vendor_D,297,249,1141,2079,-1187
CUST14504,Maharashtra,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Farmer Call,1,Not Interested,15,1132,Vendor_B,195,208,16980,2925,13847
CUST14505,Punjab,Hovet,Dairy Calcium Tonic,HO-DAI-11000,1L,Field Agent,3,Interested,2,617,Vendor_B,691,290,1234,1382,-438
CUST14506,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Distributor,6,Not Interested,6,1129,Vendor_A,782,123,6774,4692,1959
CUST14507,Maharashtra,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Farmer Call,4,Not Interested,20,823,Vendor_D,168,160,16460,3360,12940
CUST14508,Telangana,Hovet,Dairy Fertility Support,HO-DAI-100,100ml,Distributor,4,Follow-up Required,20,695,Vendor_A,445,129,13900,8900,4871
CUST14509,Kerala,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Field Agent,5,Converted,3,1168,Vendor_A,749,102,3504,2247,1155
CUST14510,Haryana,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Farmer Call,1,Interested,1,725,Vendor_D,735,169,725,735,-179
CUST14511,Maharashtra,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Referral,4,Not Interested,2,658,Vendor_B,412,121,1316,824,371
CUST14512,Haryana,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Referral,2,Not Interested,18,1056,Vendor_A,632,145,19008,11376,7487
CUST14513,Andhra Pradesh,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Farmer Call,6,Follow-up Required,18,641,Vendor_A,546,231,11538,9828,1479
CUST14514,Haryana,Hovet,Herbal Infection Control,HO-HER-11000,1L,Farmer Call,4,Converted,12,1127,Vendor_C,612,133,13524,7344,6047
CUST14515,Andhra Pradesh,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Field Agent,3,Not Interested,2,775,Vendor_D,777,117,1550,1554,-121
CUST14516,Karnataka,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Field Agent,6,Not Interested,20,300,Vendor_C,445,144,6000,8900,-3044
CUST14517,Kerala,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Website,3,Converted,15,165,Vendor_C,433,247,2475,6495,-4267
CUST14518,Karnataka,Hovet,Udder Health Support,HO-UDD-11000,1L,Field Agent,5,Not Interested,18,742,Vendor_B,212,90,13356,3816,9450
CUST14519,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,1,Not Interested,2,773,Vendor_D,303,97,1546,606,843
CUST14520,Kerala,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Website,4,Interested,12,366,Vendor_D,359,261,4392,4308,-177
CUST14521,Karnataka,Hovet,Udder Health Support,HO-UDD-11000,1L,Website,6,Interested,10,724,Vendor_D,691,175,7240,6910,155
CUST14522,Haryana,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Website,2,Converted,12,1056,Vendor_C,675,263,12672,8100,4309
CUST14523,Maharashtra,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Distributor,4,Converted,10,719,Vendor_D,752,238,7190,7520,-568
CUST14524,Karnataka,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Website,6,Converted,6,267,Vendor_D,249,66,1602,1494,42
CUST14525,Tamil Nadu,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Farmer Call,5,Follow-up Required,16,635,Vendor_B,697,146,10160,11152,-1138
CUST14526,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-250,250ml,Website,6,Interested,6,355,Vendor_B,212,52,2130,1272,806
CUST14527,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Referral,4,Not Interested,11,549,Vendor_D,515,59,6039,5665,315
CUST14528,Punjab,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,2,Follow-up Required,14,625,Vendor_D,421,127,8750,5894,2729
CUST14529,Telangana,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Field Agent,5,Converted,10,295,Vendor_B,163,250,2950,1630,1070
CUST14530,Punjab,Hovet,Udder Health Support,HO-UDD-11000,1L,Farmer Call,5,Follow-up Required,15,939,Vendor_A,313,246,14085,4695,9144
CUST14531,Punjab,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Referral,4,Not Interested,15,689,Vendor_B,300,100,10335,4500,5735
CUST14532,Andhra Pradesh,Agrihomeo,Plant Immunity Mix,AG-PLA-500,500ml,Field Agent,6,Follow-up Required,20,449,Vendor_C,669,257,8980,13380,-4657
CUST14533,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-500,500ml,Farmer Call,1,Not Interested,5,255,Vendor_A,343,98,1275,1715,-538
CUST14534,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Field Agent,1,Follow-up Required,19,689,Vendor_B,791,290,13091,15029,-2228
CUST14535,Haryana,Hovet,Animal Stress Relief,HO-ANI-250,250ml,Distributor,5,Follow-up Required,11,1178,Vendor_B,746,192,12958,8206,4560
CUST14536,Maharashtra,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Website,3,Follow-up Required,17,804,Vendor_A,439,91,13668,7463,6114
CUST14537,Kerala,Hovet,Dairy Calcium Tonic,HO-DAI-500,500ml,Field Agent,2,Not Interested,19,981,Vendor_C,682,268,18639,12958,5413
CUST14538,Punjab,Hovet,Veterinary Liver Tonic,HO-VET-100,100ml,Field Agent,5,Not Interested,13,296,Vendor_D,692,221,3848,8996,-5369
CUST14539,Haryana,Hovet,Udder Health Support,HO-UDD-100,100ml,Referral,2,Converted,19,203,Vendor_B,146,151,3857,2774,932
CUST14540,Karnataka,Agrihomeo,Plant Immunity Mix,AG-PLA-100,100ml,Field Agent,4,Interested,12,155,Vendor_C,278,57,1860,3336,-1533
CUST14541,Punjab,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Field Agent,4,Not Interested,10,1117,Vendor_A,107,229,11170,1070,9871
CUST14542,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Farmer Call,5,Interested,18,510,Vendor_D,705,201,9180,12690,-3711
CUST14543,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Farmer Call,2,Interested,15,459,Vendor_B,266,177,6885,3990,2718
CUST14544,Andhra Pradesh,Hovet,Animal Digestive Aid,HO-ANI-500,500ml,Field Agent,4,Follow-up Required,9,550,Vendor_B,105,297,4950,945,3708
CUST14545,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,4,Interested,20,703,Vendor_C,712,107,14060,14240,-287
CUST14546,Haryana,Hovet,Livestock Mineral Mix,HO-LIV-100,100ml,Farmer Call,4,Not Interested,19,1077,Vendor_B,604,91,20463,11476,8896
CUST14547,Karnataka,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Field Agent,4,Converted,6,807,Vendor_B,178,123,4842,1068,3651
CUST14548,Tamil Nadu,Hovet,Livestock Mineral Mix,HO-LIV-11000,1L,Distributor,3,Converted,11,423,Vendor_D,338,83,4653,3718,852
CUST14549,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-500,500ml,Farmer Call,6,Not Interested,1,539,Vendor_C,695,79,539,695,-235
CUST14550,Haryana,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Farmer Call,4,Follow-up Required,7,1069,Vendor_B,376,281,7483,2632,4570
CUST14551,Punjab,Hovet,Poultry Immunity Booster,HO-POU-11000,1L,Referral,4,Interested,10,448,Vendor_C,649,240,4480,6490,-2250
CUST14552,Karnataka,Hovet,Herbal Infection Control,HO-HER-100,100ml,Farmer Call,5,Interested,10,181,Vendor_C,598,284,1810,5980,-4454
CUST14553,Maharashtra,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Referral,2,Not Interested,3,1073,Vendor_A,319,98,3219,957,2164
CUST14554,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Referral,3,Interested,8,667,Vendor_D,709,71,5336,5672,-407
CUST14555,Tamil Nadu,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Distributor,4,Follow-up Required,14,404,Vendor_C,317,179,5656,4438,1039
CUST14556,Telangana,Agrihomeo,Root Growth Enhancer,AG-ROO-11000,1L,Website,1,Converted,19,351,Vendor_C,400,149,6669,7600,-1080
CUST14557,Tamil Nadu,Hovet,Dairy Calcium Tonic,HO-DAI-100,100ml,Referral,4,Interested,11,1125,Vendor_A,305,274,12375,3355,8746
CUST14558,Haryana,Hovet,Dairy Fertility Support,HO-DAI-250,250ml,Referral,6,Follow-up Required,10,178,Vendor_A,172,287,1780,1720,-227
CUST14559,Andhra Pradesh,Agrihomeo,Natural Pest Control,AG-NAT-11000,1L,Field Agent,2,Follow-up Required,11,644,Vendor_C,342,111,7084,3762,3211
CUST14560,Maharashtra,Hovet,Animal Stress Relief,HO-ANI-500,500ml,Referral,3,Interested,16,295,Vendor_C,324,199,4720,5184,-663
CUST14561,Maharashtra,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Field Agent,4,Interested,17,1092,Vendor_B,273,234,18564,4641,13689
CUST14562,Punjab,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Website,4,Interested,1,898,Vendor_C,689,162,898,689,47
CUST14563,Karnataka,Hovet,Animal Digestive Aid,HO-ANI-11000,1L,Farmer Call,4,Follow-up Required,13,854,Vendor_A,648,144,11102,8424,2534
CUST14564,Maharashtra,Hovet,Dairy Fertility Support,HO-DAI-500,500ml,Referral,5,Converted,9,856,Vendor_C,667,87,7704,6003,1614
CUST14565,Haryana,Hovet,Veterinary Liver Tonic,HO-VET-500,500ml,Website,5,Not Interested,15,525,Vendor_C,489,233,7875,7335,307
CUST14566,Haryana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Website,5,Interested,11,1197,Vendor_B,163,236,13167,1793,11138
CUST14567,Andhra Pradesh,Hovet,Veterinary Liver Tonic,HO-VET-250,250ml,Website,2,Follow-up Required,9,708,Vendor_D,648,170,6372,5832,370
CUST14568,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Distributor,1,Follow-up Required,13,687,Vendor_B,619,205,8931,8047,679
CUST14569,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-500,500ml,Farmer Call,5,Follow-up Required,9,703,Vendor_B,525,95,6327,4725,1507
CUST14570,Maharashtra,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Referral,3,Follow-up Required,2,191,Vendor_A,361,284,382,722,-624
CUST14571,Kerala,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Field Agent,4,Follow-up Required,12,572,Vendor_A,406,82,6864,4872,1910
CUST14572,Andhra Pradesh,Agrihomeo,Soil Health Tonic,AG-SOI-11000,1L,Distributor,4,Follow-up Required,18,381,Vendor_B,356,109,6858,6408,341
CUST14573,Kerala,Hovet,Poultry Growth Enhancer,HO-POU-11000,1L,Farmer Call,6,Converted,18,858,Vendor_B,657,205,15444,11826,3413
CUST14574,Tamil Nadu,Hovet,Dairy Fertility Support,HO-DAI-11000,1L,Distributor,4,Converted,8,157,Vendor_D,582,132,1256,4656,-3532
CUST14575,Karnataka,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Farmer Call,5,Follow-up Required,15,1199,Vendor_B,238,197,17985,3570,14218
CUST14576,Karnataka,Hovet,Poultry Immunity Booster,HO-POU-250,250ml,Website,1,Not Interested,2,938,Vendor_A,641,165,1876,1282,429
CUST14577,Haryana,Agrihomeo,Crop Booster,AG-CRO-100,100ml,Farmer Call,4,Follow-up Required,7,941,Vendor_C,586,143,6587,4102,2342
CUST14578,Haryana,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Distributor,2,Interested,15,974,Vendor_D,122,273,14610,1830,12507
CUST14579,Kerala,Agrihomeo,Crop Booster,AG-CRO-11000,1L,Distributor,2,Converted,15,982,Vendor_A,621,139,14730,9315,5276
CUST14580,Punjab,Hovet,Herbal Infection Control,HO-HER-250,250ml,Website,2,Follow-up Required,1,645,Vendor_C,679,93,645,679,-127
CUST14581,Telangana,Hovet,Dairy Fertility Support,HO-DAI-100,100ml,Distributor,1,Interested,1,304,Vendor_C,424,123,304,424,-243
CUST14582,Punjab,Hovet,Livestock Mineral Mix,HO-LIV-250,250ml,Farmer Call,5,Follow-up Required,5,168,Vendor_B,225,290,840,1125,-575
CUST14583,Tamil Nadu,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Distributor,1,Interested,12,778,Vendor_B,556,276,9336,6672,2388
CUST14584,Haryana,Agrihomeo,Root Growth Enhancer,AG-ROO-250,250ml,Referral,6,Converted,15,413,Vendor_B,774,96,6195,11610,-5511
CUST14585,Tamil Nadu,Hovet,Poultry Immunity Booster,HO-POU-100,100ml,Website,6,Follow-up Required,16,450,Vendor_A,543,76,7200,8688,-1564
CUST14586,Haryana,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Field Agent,5,Not Interested,14,485,Vendor_B,731,171,6790,10234,-3615
CUST14587,Telangana,Agrihomeo,Crop Booster,AG-CRO-500,500ml,Website,5,Interested,11,518,Vendor_B,438,54,5698,4818,826
CUST14588,Tamil Nadu,Hovet,Udder Health Support,HO-UDD-500,500ml,Distributor,4,Converted,3,1116,Vendor_B,621,79,3348,1863,1406
CUST14589,Karnataka,Agrihomeo,Root Growth Enhancer,AG-ROO-500,500ml,Farmer Call,3,Interested,2,602,Vendor_A,669,166,1204,1338,-300
CUST14590,Maharashtra,Hovet,Poultry Growth Enhancer,HO-POU-100,100ml,Distributor,4,Follow-up Required,10,1160,Vendor_C,193,168,11600,1930,9502
CUST14591,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-100,100ml,Website,1,Follow-up Required,9,302,Vendor_C,217,169,2718,1953,596
CUST14592,Haryana,Hovet,Animal Digestive Aid,HO-ANI-100,100ml,Distributor,6,Follow-up Required,7,1085,Vendor_A,500,230,7595,3500,3865
CUST14593,Maharashtra,Agrihomeo,Soil Health Tonic,AG-SOI-250,250ml,Website,6,Converted,17,220,Vendor_C,792,72,3740,13464,-9796
CUST14594,Telangana,Hovet,Animal Digestive Aid,HO-ANI-250,250ml,Website,1,Converted,8,1101,Vendor_C,331,225,8808,2648,5935
CUST14595,Haryana,Agrihomeo,Root Growth Enhancer,AG-ROO-100,100ml,Farmer Call,6,Converted,3,942,Vendor_C,638,138,2826,1914,774
CUST14596,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Distributor,5,Interested,12,234,Vendor_D,273,241,2808,3276,-709
CUST14597,Punjab,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Farmer Call,5,Not Interested,7,634,Vendor_C,282,75,4438,1974,2389
CUST14598,Maharashtra,Agrihomeo,Natural Pest Control,AG-NAT-100,100ml,Farmer Call,6,Follow-up Required,18,941,Vendor_C,662,178,16938,11916,4844
CUST14599,Telangana,Agrihomeo,Natural Pest Control,AG-NAT-250,250ml,Website,5,Interested,10,313,Vendor_D,550,195,3130,5500,-2565
CUST14600,Karnataka,Agrihomeo,Plant Immunity Mix,AG-PLA-250,250ml,Field Agent,3,Follow-up Required,20,1084,Vendor_D,203,294,21680,4060,17326
